# S(net18),S(net14),S(net9),S(net16),S(net10),S(net3),S(net15),S(net11),S(net12),S(net19),S(net4),S(net2),S(net7),S(net6),S(net1),S(net0),S(net5),S(net17),S(net8),S(net13),S(out3),S(out1),S(out0),S(out4),S(out2)
0.000000003583,0.000000002808,0.000000002866,0.000000002866,0.000000003525,0.000000002130,0.000000003215,0.000000002556,0.000000002518,0.000000002576,0.000000002595,0.000000002963,0.000000002634,0.000000001937,0.000000003021,0.000000002208,0.000000002866,0.000000003505,0.000000002944,0.000000002130,0.000000002653,0.000000003718,0.000000003428,0.000000002426,0.000000002944
0.000000003368,0.000000000552,0.000000001353,0.000000001353,0.000000002154,0.000000000939,0.000000002043,0.000000001491,0.000000002678,0.000000000414,0.000000002264,0.000000001767,0.000000002430,0.000000003230,0.000000003092,0.000000000276,0.000000000138,0.000000001077,0.000000002568,0.000000001629,0.000000002816,0.000000001215,0.000000002954,0.000000000802,0.000000000690
0.000000002810,0.000000001275,0.000000000494,0.000000000494,0.000000003070,0.000000000130,0.000000002420,0.000000000624,0.000000001665,0.000000002029,0.000000000260,0.000000003200,0.000000000755,0.000000000885,0.000000001535,0.000000000390,0.000000002940,0.000000002133,0.000000001145,0.000000001405,0.000000001015,0.000000002524,0.000000002654,0.000000002294,0.000000001795
0.000000002649,0.000000002088,0.000000001992,0.000000001992,0.000000002901,0.000000001276,0.000000002456,0.000000001992,0.000000001760,0.000000002088,0.000000001895,0.000000002475,0.000000001798,0.000000001044,0.000000001876,0.000000001547,0.000000001992,0.000000002707,0.000000002069,0.000000001663,0.000000002205,0.000000002901,0.000000002321,0.000000002015,0.000000002514
0.000000002618,0.000000000563,0.000000002477,0.000000002477,0.000000001520,0.000000001773,0.000000003040,0.000000003462,0.000000001210,0.000000001942,0.000000000282,0.000000000422,0.000000003181,0.000000000957,0.000000002308,0.000000000816,0.000000001098,0.000000002196,0.000000001379,0.000000001661,0.000000003322,0.000000002759,0.000000002055,0.000000000705,0.000000002871
0.000000002562,0.000000002669,0.000000002562,0.000000002562,0.000000002777,0.000000001935,0.000000002293,0.000000001845,0.000000001666,0.000000002329,0.000000002240,0.000000002275,0.000000001827,0.000000001415,0.000000002275,0.000000001827,0.000000002222,0.000000003010,0.000000002634,0.000000001595,0.000000001810,0.000000002759,0.000000002580,0.000000002029,0.000000002257
0.000000002504,0.000000002774,0.000000002553,0.000000002553,0.000000002921,0.000000002627,0.000000002259,0.000000001301,0.000000001792,0.000000001915,0.000000002308,0.000000002504,0.000000002013,0.000000001620,0.000000002381,0.000000002136,0.000000002749,0.000000002872,0.000000002651,0.000000001669,0.000000001522,0.000000002529,0.000000002774,0.000000001943,0.000000002627
0.000000002282,0.000000003034,0.000000001790,0.000000001790,0.000000001141,0.000000002905,0.000000001504,0.000000000259,0.000000000648,0.000000000130,0.000000000389,0.000000003164,0.000000001011,0.000000000752,0.000000002153,0.000000001660,0.000000002775,0.000000000519,0.000000001919,0.000000001245,0.000000000882,0.000000002645,0.000000002542,0.000000001377,0.000000002412
0.000000002060,0.000000001498,0.000000000679,0.000000000679,0.000000001802,0.000000000234,0.000000000913,0.000000001709,0.000000002738,0.000000001006,0.000000001943,0.000000001147,0.000000001615,0.000000000796,0.000000002855,0.000000001264,0.000000002270,0.000000002645,0.000000002387,0.000000000585,0.000000001358,0.000000002153,0.000000000351,0.000000000469,0.000000000117
0.000000002053,0.000000001675,0.000000001585,0.000000001585,0.000000001811,0.000000001253,0.000000001751,0.000000001736,0.000000001721,0.000000001479,0.000000001826,0.000000001736,0.000000001811,0.000000001162,0.000000002022,0.000000001434,0.000000001781,0.000000002113,0.000000001570,0.000000001600,0.000000001826,0.000000002385,0.000000001419,0.000000000907,0.000000001645
0.000000002028,0.000000001573,0.000000001656,0.000000001656,0.000000001546,0.000000001587,0.000000001656,0.000000001270,0.000000001490,0.000000001063,0.000000001283,0.000000001780,0.000000001628,0.000000001421,0.000000001863,0.000000001187,0.000000001601,0.000000001504,0.000000001711,0.000000001311,0.000000001614,0.000000002015,0.000000001918,0.000000000982,0.000000001587
0.000000001762,0.000000001650,0.000000001794,0.000000001794,0.000000001810,0.000000001490,0.000000001297,0.000000001538,0.000000001249,0.000000001826,0.000000001794,0.000000001073,0.000000001073,0.000000001105,0.000000001618,0.000000000913,0.000000000929,0.000000002098,0.000000001922,0.000000000961,0.000000001602,0.000000001442,0.000000001682,0.000000001091,0.000000001410
0.000000001548,0.000000003255,0.000000003571,0.000000003571,0.000000002433,0.000000003413,0.000000000316,0.000000002338,0.000000000790,0.000000003887,0.000000002939,0.000000001359,0.000000001074,0.000000000885,0.000000001833,0.000000000158,0.000000000632,0.000000003729,0.000000003065,0.000000000474,0.000000001232,0.000000001706,0.000000002591,0.000000002185,0.000000002022
0.000000001503,0.000000002025,0.000000000109,0.000000000109,0.000000001894,0.000000000544,0.000000002330,0.000000000218,0.000000000958,0.000000001611,0.000000002439,0.000000002112,0.000000000849,0.000000001154,0.000000000327,0.000000001786,0.000000001698,0.000000002570,0.000000000435,0.000000002221,0.000000001263,0.000000002678,0.000000001394,0.000000000742,0.000000001067
0.000000001160,0.000000000887,0.000000001081,0.000000001081,0.000000001376,0.000000000500,0.000000001138,0.000000001172,0.000000001331,0.000000000990,0.000000000978,0.000000000603,0.000000001047,0.000000000535,0.000000001160,0.000000000956,0.000000001081,0.000000001581,0.000000001285,0.000000000842,0.000000001126,0.000000001354,0.000000001126,0.000000000661,0.000000000762
0.000000000991,0.000000001588,0.000000001289,0.000000001289,0.000000001541,0.000000000896,0.000000001242,0.000000001116,0.000000000928,0.000000001509,0.000000001698,0.000000001101,0.000000000818,0.000000000802,0.000000000755,0.000000001195,0.000000001085,0.000000001839,0.000000001541,0.000000001069,0.000000001163,0.000000001258,0.000000001132,0.000000000882,0.000000001541
0.000000000913,0.000000001920,0.000000001100,0.000000001100,0.000000002293,0.000000000186,0.000000001006,0.000000001808,0.000000001379,0.000000001454,0.000000002106,0.000000001286,0.000000000466,0.000000000093,0.000000000280,0.000000000373,0.000000000634,0.000000002199,0.000000001733,0.000000001528,0.000000002013,0.000000001193,0.000000000820,0.000000000728,0.000000001622
0.000000000901,0.000000001160,0.000000001324,0.000000001324,0.000000001269,0.000000001242,0.000000000873,0.000000000832,0.000000001119,0.000000000969,0.000000001064,0.000000000887,0.000000001119,0.000000000423,0.000000000914,0.000000001146,0.000000001160,0.000000001133,0.000000001160,0.000000000778,0.000000000969,0.000000001051,0.000000001214,0.000000000930,0.000000001228
0.000000000855,0.000000001484,0.000000002591,0.000000002591,0.000000002339,0.000000001610,0.000000002063,0.000000000377,0.000000001736,0.000000001861,0.000000002817,0.000000000126,0.000000001937,0.000000000981,0.000000001358,0.000000003094,0.000000002213,0.000000002691,0.000000002440,0.000000001107,0.000000000629,0.000000000729,0.000000000503,0.000000000252,0.000000002968
0.000000000548,0.000000001346,0.000000001779,0.000000001779,0.000000002213,0.000000000662,0.000000001004,0.000000001871,0.000000002806,0.000000000890,0.000000000456,0.000000000776,0.000000001985,0.000000000228,0.000000000342,0.000000002121,0.000000001209,0.000000001460,0.000000001118,0.000000001574,0.000000002692,0.000000002464,0.000000002578,0.000000001691,0.000000000114
0.000000000336,0.000000000263,0.000000000269,0.000000000269,0.000000000331,0.000000000200,0.000000000302,0.000000000240,0.000000000236,0.000000000242,0.000000000243,0.000000000278,0.000000000247,0.000000000182,0.000000000283,0.000000000207,0.000000000269,0.000000000329,0.000000000276,0.000000000200,0.000000000249,0.000000000349,0.000000000322,0.000000000227,0.000000000276
